name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Houston,TX",2021-03-13,77.8,64.4,70.3,77.8,64.4,70.3,63.5,80.8,0,0,0,,0,0,33.7,23.8,142.9,1019.2,68.1,6.4,143.8,12.2,6,,2021-03-13T06:33:11,2021-03-13T18:28:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,72244012918,KMCJ,72243012960,D0326"
"Houston,TX",2021-03-14,74.6,57.5,66.5,74.6,57.5,66.5,63.2,89.7,0.423,100,41.67,rain,0,0,33.6,23.2,161.8,1013.1,99,4.5,27.4,2.3,1,,2021-03-14T07:32:00,2021-03-14T19:29:30,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-03-15,77.4,59.2,67.6,77.4,59.2,67.6,64.1,89.1,0,0,0,,0,0,23.7,14.6,165.1,1012.6,93.3,5.3,73.2,6.3,5,,2021-03-15T07:30:49,2021-03-15T19:30:07,0.07,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-03-16,77.6,66.5,70.9,77.6,66.5,70.9,67.5,89.7,0.002,100,8.33,rain,0,0,27.7,18.6,150.1,1009.7,98.3,4.9,58.3,5,2,,2021-03-16T07:29:38,2021-03-16T19:30:44,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-03-17,77.4,58,71.4,77.4,58,71.4,54.5,63.3,0.241,100,8.33,rain,0,0,39.9,23.9,262.8,1007.7,74.8,6.7,133.1,11.4,7,,2021-03-17T07:28:26,2021-03-17T19:31:21,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-03-18,65,48.4,56.8,65,42.4,56.4,35,45,0,0,0,,0,0,42.2,27.3,320.6,1019.2,14.9,9.9,243.5,21.1,10,,2021-03-18T07:27:15,2021-03-18T19:31:58,0.17,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-03-19,65.1,48.2,55.8,65.1,43.2,55.1,38.2,52.2,0,0,0,,0,0,24.2,17.2,346.4,1024,4,9.8,235.9,20.4,10,,2021-03-19T07:26:03,2021-03-19T19:32:35,0.2,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-03-20,65,47.9,55.3,65,44.3,54.5,38.6,55.4,0,0,0,,0,0,25.3,18.7,68.6,1025.4,10.6,9.9,237.5,20.5,10,,2021-03-20T07:24:51,2021-03-20T19:33:11,0.24,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-03-21,69.5,46.4,56.9,69.5,42.2,56,45.7,67.4,0,0,0,,0,0,21.9,17.3,111,1021.6,52.8,9.9,200.1,17.1,9,,2021-03-21T07:23:39,2021-03-21T19:33:48,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-03-22,72.1,57.1,64.8,72.1,57.1,64.8,57.4,78.3,0.031,100,8.33,rain,0,0,36.6,25.2,137.7,1012.1,81,9,66.1,5.8,4,,2021-03-22T07:22:27,2021-03-22T19:34:24,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-03-23,81,62.6,71.1,79.3,62.6,70.8,51.4,59.4,0.074,100,12.5,rain,0,0,27.3,19.7,260.9,1007.2,46.5,7.7,215.4,18.4,9,,2021-03-23T07:21:14,2021-03-23T19:35:00,0.33,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-03-24,68.8,62.9,66.2,68.8,62.9,66.2,62.3,87.6,0.002,100,8.33,rain,0,0,37.6,27.2,113.1,1006.4,98,5.3,56.2,5.1,3,,2021-03-24T07:20:02,2021-03-24T19:35:36,0.37,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-03-25,77.6,65.2,70.5,77.6,65.2,70.5,54.4,63.9,0,0,0,,0,0,29.7,21.4,316.8,1007.3,48.2,7.1,207.4,17.9,9,,2021-03-25T07:18:50,2021-03-25T19:36:12,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-03-26,81,57.4,69,80.1,57.4,68.9,52.1,57.3,0,0,0,,0,0,25.3,16.1,100.5,1013.1,18.9,8.8,193.9,16.8,9,,2021-03-26T07:17:38,2021-03-26T19:36:48,0.43,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-03-27,81,70,74.4,84.4,70,74.9,69.8,86.9,0,0,0,,0,0,35,21.2,161.4,1011.5,98,4.1,60.1,5.1,3,,2021-03-27T07:16:26,2021-03-27T19:37:24,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-03-28,75.2,59.5,65.4,75.2,59.5,65.4,53.7,66.9,0.027,100,12.5,rain,0,0,34.5,24.6,5.9,1019.9,72,8.1,37.2,3.2,2,,2021-03-28T07:15:14,2021-03-28T19:38:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-03-29,70.1,54.8,61.9,70.1,54.8,61.9,43,53.3,0,0,0,,0,0,24.2,17,109.1,1020.9,19.9,9.9,174.5,15.1,9,,2021-03-29T07:14:02,2021-03-29T19:38:36,0.53,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-03-30,79.5,62.8,71.4,79.5,62.8,71.4,66.3,84.8,0.001,100,4.17,rain,0,0,30.4,22.7,168.5,1013.6,90.4,6.7,83.3,7.2,4,,2021-03-30T07:12:51,2021-03-30T19:39:11,0.57,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-03-31,77.2,61.2,69.8,77.2,61.2,69.8,61.8,78.2,0.008,100,4.17,rain,0,0,35.8,21.8,41.1,1018.8,98.5,6.7,52,4.3,2,,2021-03-31T07:11:39,2021-03-31T19:39:47,0.6,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-01,68.5,51.8,60.2,68.5,51.8,60.2,27.6,29.9,0,0,0,,0,0,32,24,46.2,1029.6,39.6,9.9,233.7,20.2,10,,2021-04-01T07:10:28,2021-04-01T19:40:23,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-02,64.7,50.2,57.9,64.7,50.2,57.9,32,38.8,0,0,0,,0,0,26,19.3,110.2,1028.3,21.5,9.9,183.1,15.9,8,,2021-04-02T07:09:17,2021-04-02T19:40:58,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-03,64.7,54.8,59.5,64.7,54.8,59.5,47.3,64.5,0,0,0,,0,0,24.2,15.5,119.6,1026.4,62.1,9.9,66.7,5.7,3,,2021-04-03T07:08:06,2021-04-03T19:41:34,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-04,71.9,55.7,63.8,71.9,55.7,63.8,55.1,74.1,0,0,0,,0,0,23,14.8,111.4,1023.7,59,9.6,111.3,9.7,5,,2021-04-04T07:06:56,2021-04-04T19:42:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-05,75.6,62.3,68,75.6,62.3,68,59.3,75.8,0,0,0,,0,0,28.9,19.2,144.7,1018.3,56.7,8.5,150.4,13,6,,2021-04-05T07:05:46,2021-04-05T19:42:46,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-06,77.7,66.2,71.7,77.7,66.2,71.7,64.4,78.4,0,0,0,,0,0,33.9,24.5,160.8,1013.5,93.6,8.3,111,9.5,5,,2021-04-06T07:04:36,2021-04-06T19:43:22,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-07,79.2,70.2,74.4,79.2,70.2,74.4,66.4,76.7,0.076,100,8.33,rain,0,0,32.2,20.4,183.5,1010.4,89.3,6.8,97.5,8.4,4,,2021-04-07T07:03:27,2021-04-07T19:43:58,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-08,86.1,65.4,74.1,85.7,65.4,74.1,61,66.9,0.014,100,4.17,rain,0,0,26.4,16.6,152.7,1009.9,26.4,8.3,211.4,18.2,9,,2021-04-08T07:02:18,2021-04-08T19:44:34,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-09,79.4,70.2,74.6,79.4,70.2,74.6,68.4,81.4,0,0,0,,0,0,35.6,29.1,162.3,1005.3,99,5.9,68.8,5.8,3,,2021-04-09T07:01:09,2021-04-09T19:45:10,0.92,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-10,82.9,65.2,74.3,80.5,65.2,74,54.6,58.2,0,0,0,,0,0,33.8,24,351.6,1007,53.8,7.4,231.2,19.9,9,,2021-04-10T07:00:01,2021-04-10T19:45:46,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-11,84.8,57.1,70.6,81.8,57.1,70,42.5,39.1,0,0,0,,0,0,20.8,16.2,98.3,1007.7,24.2,9.8,169,14.5,8,,2021-04-11T06:58:53,2021-04-11T19:46:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-12,81.1,60.7,71.3,82.7,60.7,71.5,62.3,74.4,0,0,0,,0,0,25.7,18.9,137.4,1009.2,31.9,9,136.4,12.1,6,,2021-04-12T06:57:46,2021-04-12T19:46:58,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-13,82.9,70,74.9,87.9,70,76,69.8,84.8,0.016,100,12.5,rain,0,0.7,36.1,23.1,105.3,1012,95.8,4.3,38.6,3.1,2,,2021-04-13T06:56:40,2021-04-13T19:47:35,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-14,75.7,66.6,71.7,75.7,66.6,71.7,68.9,90.9,0.629,100,50,rain,0,2.3,26.4,20.3,106.2,1013.2,99.6,3.7,19.2,1.5,1,,2021-04-14T06:55:34,2021-04-14T19:48:11,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-15,70.1,61.4,66.7,70.1,61.4,66.7,62.2,86,0,0,0,,0,0.2,25.3,17.7,71.7,1012.6,99.9,6.5,23.3,1.9,1,,2021-04-15T06:54:28,2021-04-15T19:48:48,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-16,70.2,62.8,66.6,70.2,62.8,66.6,64.3,92.6,0.045,100,25,rain,0,0,25.3,14.8,80.7,1008.5,100,3.7,13.3,1,0,,2021-04-16T06:53:23,2021-04-16T19:49:25,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-04-17,63,55.8,59.4,63,55.8,59.4,52.8,79.6,0.027,100,16.67,rain,0,0,37.4,27.6,356.6,1014,90,8.8,67.3,5.9,5,,2021-04-17T06:52:19,2021-04-17T19:50:02,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-18,63.4,52,57.7,63.4,52,57.7,44,62.2,0,0,0,,0,0,30,17.5,350.3,1018,17.1,9.9,30.8,2.5,1,,2021-04-18T06:51:16,2021-04-18T19:50:38,0.22,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-19,71.9,54.8,63,71.9,54.8,63,42.9,49.7,0,0,0,,0,0,19.7,13.5,69.5,1017.3,39.6,9.8,132.5,11.4,7,,2021-04-19T06:50:13,2021-04-19T19:51:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-20,80.9,59.9,68.3,79.5,59.9,68.2,47.5,49.9,0,0,0,,0,0,21.9,16.6,296.7,1016.3,42.9,9.9,208.8,18.2,10,,2021-04-20T06:49:11,2021-04-20T19:51:53,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-21,68.3,46.6,58.2,68.3,39.8,57.4,34.9,43.7,0,0,0,,0,0,31.1,21.8,20.8,1022.2,39.6,9.9,173.1,14.8,8,,2021-04-21T06:48:09,2021-04-21T19:52:30,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-22,70.3,52.1,61.5,70.3,52.1,61.5,48.1,62.7,0.001,100,4.17,rain,0,0,30.2,20.2,103.9,1018.3,61.7,9,68.2,5.9,4,,2021-04-22T06:47:09,2021-04-22T19:53:07,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-23,75.3,65.6,71.3,75.3,65.6,71.3,68.6,91.4,0.079,100,62.5,rain,0,0,35.4,27.3,145.4,1010,100,4.5,14.1,1.4,1,,2021-04-23T06:46:09,2021-04-23T19:53:45,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6288,KIAH,72244012918,KMCJ,72243012960,D0326"
"Houston,TX",2021-04-24,84.8,70.1,76.6,83.5,70.1,76.4,61.3,63.3,0.002,100,4.17,rain,0,0,26.3,17,306.4,1009,32.3,7.5,187.5,16.3,9,,2021-04-24T06:45:10,2021-04-24T19:54:22,0.42,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-25,80.3,61,70.5,80.8,61,70.5,57.8,65.3,0,0,0,,0,0,25.3,17,108.9,1015.6,6.3,9.9,134.7,11.7,6,,2021-04-25T06:44:12,2021-04-25T19:55:00,0.45,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-26,79.4,64.1,70.9,79.4,64.1,70.9,62.1,75.7,0,0,0,,0,0,28.3,20.7,139.9,1013.7,31,9.8,100.9,8.5,5,,2021-04-26T06:43:14,2021-04-26T19:55:38,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-27,77.5,70.1,74.4,77.5,70.1,74.4,70,86.3,0,0,0,,0,0,38.4,25,147.2,1011.6,89,6.9,30.3,2.6,1,,2021-04-27T06:42:18,2021-04-27T19:56:16,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-04-28,81.2,73.8,77.6,86.2,73.8,78.9,71.3,81.2,0,0,0,,0,0,40.2,30.5,156.2,1009.4,94.7,5.4,82.4,7.1,6,,2021-04-28T06:41:22,2021-04-28T19:56:54,0.55,Overcast,Cloudy skies throughout the day.,wind,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-04-29,80.8,73.6,77.2,85,73.6,77.6,71.6,82.9,0.022,100,12.5,rain,0,0,28.6,17.4,130.8,1011.3,87.9,5.2,62.2,5.3,3,,2021-04-29T06:40:28,2021-04-29T19:57:32,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-04-30,75.6,68.4,72,75.6,68.4,72,69.3,91.3,0.705,100,50,rain,0,0,32.2,15.4,94.3,1016.3,87.8,5.4,17.1,1.4,1,,2021-04-30T06:39:34,2021-04-30T19:58:10,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-05-01,75.6,66.7,70.8,75.6,66.7,70.8,67,88.1,1.003,100,54.17,rain,0,0,31.1,22.8,114.6,1013.5,94.4,5.9,30.6,2.7,2,,2021-05-01T06:38:42,2021-05-01T19:58:48,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-02,84.8,70,75.8,86.3,70,76.2,68,79,0.259,100,16.67,rain,0,0,25.8,20.9,190,1004.8,54.4,7.5,110,9.6,4,,2021-05-02T06:37:50,2021-05-02T19:59:27,0.69,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-03,84.8,73.6,79.1,90.4,73.6,81.1,72.2,80.2,0,0,0,,0,0,29.5,20.1,165.2,1003,92.9,4.6,117.3,10.3,5,,2021-05-03T06:37:00,2021-05-03T20:00:05,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-04,86.2,73.5,79.2,92.4,73.5,80.9,70.4,75.5,0.037,100,4.17,rain,0,0,33.3,22.1,8.6,1008.8,81.9,6.5,76.8,6.5,3,,2021-05-04T06:36:10,2021-05-04T20:00:43,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-05,81.1,60.9,71.4,80.9,60.9,71.3,56.4,61.2,0,0,0,,0,0,26.4,15.8,22.3,1017.1,14.2,9.9,105,9.2,5,,2021-05-05T06:35:22,2021-05-05T20:01:22,0.79,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-06,84.4,64.5,74.1,82.7,64.5,73.8,56.3,56.7,0,0,0,,0,0,21.9,14.6,59.6,1020,0.1,9.9,103.3,9.1,5,,2021-05-06T06:34:34,2021-05-06T20:02:00,0.83,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-07,82.9,67.5,75.7,81.2,67.5,75.2,54.1,50.4,0,0,0,,0,0,27.2,18,137.1,1019.8,6.4,9.9,131.7,11.2,5,,2021-05-07T06:33:48,2021-05-07T20:02:39,0.86,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-08,81.2,67.7,74.9,84.7,67.7,75.5,66.9,76.9,0,0,0,,0,0,34,27.5,163.5,1014.5,59.8,8.5,126.8,11,7,,2021-05-08T06:33:03,2021-05-08T20:03:17,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-09,84.7,75.6,79.3,90.3,75.6,81.5,71.7,78.2,0,0,0,,0,0,32.8,23.4,177,1010.4,90.2,6.8,88,7.8,5,,2021-05-09T06:32:19,2021-05-09T20:03:55,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-10,86.5,77.2,80.8,91.3,77.2,82.9,72.8,78.2,0.035,100,8.33,rain,0,0,25.8,20.1,157.8,1011.9,75.4,6.2,117.5,10.2,5,,2021-05-10T06:31:36,2021-05-10T20:04:34,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-11,86.2,68.2,78.8,90.2,68.2,80.6,71,78.4,0.015,100,8.33,rain,0,0,35.5,20.9,137.3,1013,86.7,6.7,141.2,12.1,6,,2021-05-11T06:30:55,2021-05-11T20:05:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-12,72,63.2,66.6,72,63.2,66.6,61.5,83.9,0.019,100,8.33,rain,0,0,28.1,18.2,10.5,1018.5,98.3,8.1,37.2,3.1,2,,2021-05-12T06:30:15,2021-05-12T20:05:50,0.03,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-13,77,62.9,68.6,77,62.9,68.6,59.2,73.7,0.002,100,8.33,rain,0,0,23,14.6,17.9,1022.7,94,8.7,112.5,9.7,6,,2021-05-13T06:29:35,2021-05-13T20:06:28,0.07,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-14,80.8,66.5,72.5,80.7,66.5,72.5,57.3,60.2,0,0,0,,0,0,23,16.3,106.4,1021.5,88.1,9.9,113.7,9.7,5,,2021-05-14T06:28:58,2021-05-14T20:07:06,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-15,81.1,65.3,73.3,82.8,65.3,73.4,63.4,72,0,0,0,,0,0,30,21.2,128.8,1018.6,59.2,9.5,118,10.2,7,,2021-05-15T06:28:21,2021-05-15T20:07:44,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-16,75.7,70.2,73.1,75.7,70.2,73.1,69.1,87.4,0.307,100,37.5,rain,0,0,31.1,19.2,139.6,1015.5,77.8,6.4,13.5,1.2,1,,2021-05-16T06:27:46,2021-05-16T20:08:22,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-05-17,84.5,68.3,74.5,91.3,68.3,75.8,70.4,87.8,1.214,100,41.67,rain,0,0,33.5,23.8,155.2,1011.8,82.5,6.4,124.9,10.6,7,,2021-05-17T06:27:12,2021-05-17T20:08:59,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-18,80.9,63.2,73.3,84.3,63.2,73.6,66.3,79.8,1.131,100,12.5,rain,0,0,33.6,23.7,115.5,1010.5,66.1,8.3,75.9,6.5,4,,2021-05-18T06:26:39,2021-05-18T20:09:36,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-19,69.8,64.7,66.4,69.8,64.7,66.4,64,92,1.293,100,87.5,rain,0,0,39,22.3,110.4,1011.2,73.6,5.8,17.4,1.5,1,,2021-05-19T06:26:08,2021-05-19T20:10:13,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
"Houston,TX",2021-05-20,80.9,66.3,73.2,83.2,66.3,73.4,67.5,83.7,0,0,0,,0,0,32,13.3,99.5,1012.1,61.7,6.2,30.6,2.5,1,,2021-05-20T06:25:38,2021-05-20T20:10:50,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-21,80.9,70.2,75.3,84.3,70.2,75.6,70.8,86.5,0.037,100,29.17,rain,0,0,35.3,23.6,111.8,1016.3,87.3,6.6,40,3.3,3,,2021-05-21T06:25:09,2021-05-21T20:11:26,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
"Houston,TX",2021-05-22,79.2,72,75.8,79.2,72,75.8,71.8,87.5,0.387,100,50,rain,0,0,37.7,28,125.6,1019.2,92.9,5.8,43.1,3.6,2,,2021-05-22T06:24:42,2021-05-22T20:12:03,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
